profile,temperature_C,feature_name,feature_group,n_samples,duration_s,sampling_interval_median_s,detrend_type,low_frequency_energy_fraction,mid_frequency_energy_fraction,high_frequency_energy_fraction,spectral_centroid_cycles_per_sample,median_frequency_cycles_per_sample,frequency_at_90_percent_cumulative_power,reference_raw_signal,high_frequency_energy_reduction_vs_reference_percent,source_file,feature_column_used
US06,0.0,Abs-current EMA deviation 200,ema_deviation,9482,9577.044880000001,1.0155400000003283,linear,0.0437920099878925,0.10229397363430436,0.8539140163778034,0.10774475365286079,0.0458984375,0.3583984375,I_raw,-8.39602148450982,NMC_0C_US06.csv,absI_dev_ema200
FUDS,0.0,Raw voltage,raw_voltage,9707,9803.739889999997,1.0154900000015914,constant,0.14981484071031617,0.2770598529365891,0.5731253063530948,0.05065117290467176,0.0244140625,0.109375,V_raw,0.0,NMC_0C_FUDS.csv,V_raw
FUDS,0.0,Raw voltage,raw_voltage,9707,9803.739889999997,1.0154900000015914,linear,0.13844012745223047,0.28072201586006584,0.5808378566877037,0.05131853092534611,0.025390625,0.111328125,V_raw,0.0,NMC_0C_FUDS.csv,V_raw
FUDS,0.0,Corrected voltage,corrected_voltage,9707,9803.739889999997,1.0154900000015914,constant,0.9754291196555392,0.02275582607369267,0.0018150542707680694,0.0015233117969915219,0.0009765625,0.001953125,V_raw,99.68330585813464,NMC_0C_FUDS.csv,V_corr_raw
FUDS,0.0,Corrected voltage,corrected_voltage,9707,9803.739889999997,1.0154900000015914,linear,0.9454108903092797,0.05054861698953731,0.0040404927011829,0.0021513531337309243,0.001953125,0.00390625,V_raw,99.30436822347905,NMC_0C_FUDS.csv,V_corr_raw
FUDS,0.0,Raw current,raw_current,9707,9803.739889999997,1.0154900000015914,constant,0.10240068140135028,0.26577405130698845,0.6318252672916613,0.05850216025222885,0.0283203125,0.1328125,I_raw,0.0,NMC_0C_FUDS.csv,I_raw
FUDS,0.0,Raw current,raw_current,9707,9803.739889999997,1.0154900000015914,linear,0.09943112167634369,0.26665982268300686,0.6339090556406495,0.05869176809372386,0.0283203125,0.1337890625,I_raw,0.0,NMC_0C_FUDS.csv,I_raw
FUDS,0.0,Short voltage EMA,voltage_ema,9707,9803.739889999997,1.0154900000015914,constant,0.9956677273582782,0.004303372083820932,2.8900557900976964e-05,0.0012293531319255786,0.0009765625,0.001953125,V_corr_raw,98.4077303711284,NMC_0C_FUDS.csv,V_corr_raw_ema50
FUDS,0.0,Short voltage EMA,voltage_ema,9707,9803.739889999997,1.0154900000015914,linear,0.989315077868261,0.010615483004616899,6.943912712223106e-05,0.0015528693232128442,0.0009765625,0.001953125,V_corr_raw,98.28141931547353,NMC_0C_FUDS.csv,V_corr_raw_ema50
FUDS,0.0,Mid voltage EMA,voltage_ema,9707,9803.739889999997,1.0154900000015914,constant,0.999572682571219,0.0004250143403544049,2.3030884267213237e-06,0.0010792746910033633,0.0009765625,0.0009765625,V_corr_raw,99.87311186977638,NMC_0C_FUDS.csv,V_corr_raw_ema200
FUDS,0.0,Mid voltage EMA,voltage_ema,9707,9803.739889999997,1.0154900000015914,linear,0.9976753460435731,0.0023126565551935463,1.1997401233244141e-05,0.001332293108591545,0.0009765625,0.001953125,V_corr_raw,99.70307083515503,NMC_0C_FUDS.csv,V_corr_raw_ema200
FUDS,0.0,Long voltage EMA,voltage_ema,9707,9803.739889999997,1.0154900000015914,constant,0.9999151894886488,8.452445978207543e-05,2.860515695394478e-07,0.0010357411122428445,0.0009765625,0.0009765625,V_corr_raw,99.98424005418757,NMC_0C_FUDS.csv,V_corr_raw_ema800
FUDS,0.0,Long voltage EMA,voltage_ema,9707,9803.739889999997,1.0154900000015914,linear,0.9983669136909771,0.0016248863389502705,8.199970072461098e-06,0.0012824895705937796,0.0009765625,0.001953125,V_corr_raw,99.79705519403461,NMC_0C_FUDS.csv,V_corr_raw_ema800
FUDS,0.0,Short current EMA,current_ema,9707,9803.739889999997,1.0154900000015914,constant,0.6890388832864551,0.25941041268303905,0.05155070403050603,0.005959034009057683,0.00390625,0.015625,I_raw,91.8409872635389,NMC_0C_FUDS.csv,I_raw_ema50
FUDS,0.0,Short current EMA,current_ema,9707,9803.739889999997,1.0154900000015914,linear,0.6747740755998535,0.27128508225649556,0.05394084214365086,0.006186996987863902,0.00390625,0.015625,I_raw,91.4907601234476,NMC_0C_FUDS.csv,I_raw_ema50
FUDS,0.0,Long current EMA,current_ema,9707,9803.739889999997,1.0154900000015914,constant,0.8823768843459107,0.10026904575416198,0.017354069899927417,0.0030950881428066807,0.001953125,0.005859375,I_raw,97.25334347986491,NMC_0C_FUDS.csv,I_raw_ema200
FUDS,0.0,Long current EMA,current_ema,9707,9803.739889999997,1.0154900000015914,linear,0.864136958373603,0.11578469346309432,0.020078348163302503,0.0034157671042925226,0.001953125,0.005859375,I_raw,96.83261376617966,NMC_0C_FUDS.csv,I_raw_ema200
FUDS,0.0,Short abs-current EMA,abs_current_ema,9707,9803.739889999997,1.0154900000015914,constant,0.7902662016300742,0.16567807387764588,0.044055724492279916,0.004502687001058791,0.001953125,0.0087890625,I_raw,93.02722971477128,NMC_0C_FUDS.csv,absI_ema50
FUDS,0.0,Short abs-current EMA,abs_current_ema,9707,9803.739889999997,1.0154900000015914,linear,0.7646466910030729,0.18587798371181072,0.04947532528511638,0.004926450429672724,0.001953125,0.0107421875,I_raw,92.19520137078419,NMC_0C_FUDS.csv,absI_ema50
FUDS,0.0,Long abs-current EMA,abs_current_ema,9707,9803.739889999997,1.0154900000015914,constant,0.9436923156812067,0.04580243595739438,0.010505248361398867,0.0021368891215248305,0.0009765625,0.00390625,I_raw,98.3373174665157,NMC_0C_FUDS.csv,absI_ema200
FUDS,0.0,Long abs-current EMA,abs_current_ema,9707,9803.739889999997,1.0154900000015914,linear,0.928590283422918,0.05805132440200778,0.013358392175074143,0.002431148231904095,0.0009765625,0.00390625,I_raw,97.89269579662752,NMC_0C_FUDS.csv,absI_ema200
FUDS,0.0,Voltage EMA deviation 50,ema_deviation,9707,9803.739889999997,1.0154900000015914,constant,0.8193127697786343,0.16483157970179424,0.015855650519571378,0.0037453260857656942,0.001953125,0.0068359375,V_corr_raw,-773.5634396684902,NMC_0C_FUDS.csv,V_corr_raw_dev_ema50
FUDS,0.0,Voltage EMA deviation 50,ema_deviation,9707,9803.739889999997,1.0154900000015914,linear,0.8060453548126533,0.1769273640308987,0.01702728115644791,0.0039438175852404694,0.0029296875,0.0068359375,V_corr_raw,-321.41596126291677,NMC_0C_FUDS.csv,V_corr_raw_dev_ema50
FUDS,0.0,Voltage EMA deviation 200,ema_deviation,9707,9803.739889999997,1.0154900000015914,constant,0.9371250406909258,0.058164859281834284,0.004710100027239848,0.0022355310123549897,0.001953125,0.00390625,V_corr_raw,-159.50188394348632,NMC_0C_FUDS.csv,V_corr_raw_dev_ema200
FUDS,0.0,Voltage EMA deviation 200,ema_deviation,9707,9803.739889999997,1.0154900000015914,linear,0.9205935868065525,0.07344222782138135,0.005964185372066233,0.002543005841843112,0.001953125,0.0048828125,V_corr_raw,-47.61034886463601,NMC_0C_FUDS.csv,V_corr_raw_dev_ema200
FUDS,0.0,Voltage EMA deviation 800,ema_deviation,9707,9803.739889999997,1.0154900000015914,constant,0.9532522864544838,0.043293405026912354,0.0034543085186039316,0.0019759274674729104,0.0009765625,0.00390625,V_corr_raw,-90.3143379366935,NMC_0C_FUDS.csv,V_corr_raw_dev_ema800
FUDS,0.0,Voltage EMA deviation 800,ema_deviation,9707,9803.739889999997,1.0154900000015914,linear,0.9422735724201604,0.053445860412002645,0.004280567167837187,0.002203672684939181,0.001953125,0.00390625,V_corr_raw,-5.9417126674675735,NMC_0C_FUDS.csv,V_corr_raw_dev_ema800
FUDS,0.0,Current EMA deviation 50,ema_deviation,9707,9803.739889999997,1.0154900000015914,constant,0.04947847748381576,0.26633010329579015,0.6841914192203941,0.06324739251598531,0.03125,0.1435546875,I_raw,-8.288074985225245,NMC_0C_FUDS.csv,I_raw_dev_ema50
FUDS,0.0,Current EMA deviation 50,ema_deviation,9707,9803.739889999997,1.0154900000015914,linear,0.04979552651409104,0.26624713318072385,0.683957340305185,0.06322616089173061,0.03125,0.1435546875,I_raw,-7.895183736404432,NMC_0C_FUDS.csv,I_raw_dev_ema50
FUDS,0.0,Current EMA deviation 200,ema_deviation,9707,9803.739889999997,1.0154900000015914,constant,0.09106874004650002,0.2681304521492651,0.6408008078042349,0.05931210871179995,0.0283203125,0.134765625,I_raw,-1.4205732149724681,NMC_0C_FUDS.csv,I_raw_dev_ema200
FUDS,0.0,Current EMA deviation 200,ema_deviation,9707,9803.739889999997,1.0154900000015914,linear,0.09054143295674742,0.26830306888784106,0.6411554981554115,0.05934456390269914,0.0283203125,0.134765625,I_raw,-1.1431359830375882,NMC_0C_FUDS.csv,I_raw_dev_ema200
FUDS,0.0,Abs-current EMA deviation 50,ema_deviation,9707,9803.739889999997,1.0154900000015914,constant,0.04659190770661947,0.18434845473598313,0.7690596375573975,0.07496165328165362,0.037109375,0.1923828125,I_raw,-21.720304231262475,NMC_0C_FUDS.csv,absI_dev_ema50
FUDS,0.0,Abs-current EMA deviation 50,ema_deviation,9707,9803.739889999997,1.0154900000015914,linear,0.0469207102041305,0.18429278093730952,0.7687865088585599,0.07493549849518318,0.037109375,0.1923828125,I_raw,-21.277098349951608,NMC_0C_FUDS.csv,absI_dev_ema50
FUDS,0.0,Abs-current EMA deviation 200,ema_deviation,9707,9803.739889999997,1.0154900000015914,constant,0.10385068048373546,0.18577106389533818,0.7103782556209265,0.06923626290521057,0.033203125,0.1787109375,I_raw,-12.432707648110528,NMC_0C_FUDS.csv,absI_dev_ema200
FUDS,0.0,Abs-current EMA deviation 200,ema_deviation,9707,9803.739889999997,1.0154900000015914,linear,0.09955954170951209,0.1866833923404474,0.7137570659500403,0.06956082273270392,0.033203125,0.1796875,I_raw,-12.596130249108647,NMC_0C_FUDS.csv,absI_dev_ema200
BJDST,25.0,Raw voltage,raw_voltage,11205,11228.44263,1.0029199999989942,constant,0.36314262270629816,0.40256582666860863,0.23429155062509327,0.020398695060359462,0.005859375,0.041015625,V_raw,0.0,NMC_25C_BJDST.csv,V_raw
BJDST,25.0,Raw voltage,raw_voltage,11205,11228.44263,1.0029199999989942,linear,0.33883232017456877,0.41793215469248907,0.24323552513294217,0.021139129693388204,0.0068359375,0.0419921875,V_raw,0.0,NMC_25C_BJDST.csv,V_raw
BJDST,25.0,Corrected voltage,corrected_voltage,11205,11228.44263,1.0029199999989942,constant,0.9868593021249102,0.013024670929811412,0.00011602694527839197,0.0012523408128110847,0.0009765625,0.001953125,V_raw,99.95047753750879,NMC_25C_BJDST.csv,V_corr_raw
BJDST,25.0,Corrected voltage,corrected_voltage,11205,11228.44263,1.0029199999989942,linear,0.9306430683789039,0.06873713533251256,0.0006197962885835873,0.0021561022568622715,0.001953125,0.0048828125,V_raw,99.7451867739119,NMC_25C_BJDST.csv,V_corr_raw
BJDST,25.0,Raw current,raw_current,11205,11228.44263,1.0029199999989942,constant,0.28337043371211973,0.4223175029887901,0.29431206329909027,0.025258650981084783,0.009765625,0.052734375,I_raw,0.0,NMC_25C_BJDST.csv,I_raw
BJDST,25.0,Raw current,raw_current,11205,11228.44263,1.0029199999989942,linear,0.2826333825200771,0.4227629745478676,0.2946036429320553,0.025283383932742168,0.009765625,0.052734375,I_raw,0.0,NMC_25C_BJDST.csv,I_raw
BJDST,25.0,Short voltage EMA,voltage_ema,11205,11228.44263,1.0029199999989942,constant,0.9968806844683507,0.0031171234327002206,2.19209894876943e-06,0.0011412786978574182,0.0009765625,0.001953125,V_corr_raw,98.11069838690507,NMC_25C_BJDST.csv,V_corr_raw_ema50
BJDST,25.0,Short voltage EMA,voltage_ema,11205,11228.44263,1.0029199999989942,linear,0.9777753698802013,0.022209291941507232,1.5338178291278023e-05,0.0017584868398581913,0.001953125,0.0029296875,V_corr_raw,97.52528716712224,NMC_25C_BJDST.csv,V_corr_raw_ema50
BJDST,25.0,Mid voltage EMA,voltage_ema,11205,11228.44263,1.0029199999989942,constant,0.9996299774926224,0.0003697653298183537,2.5717755939708334e-07,0.00105629003482698,0.0009765625,0.0009765625,V_corr_raw,99.77834669457167,NMC_25C_BJDST.csv,V_corr_raw_ema200
BJDST,25.0,Mid voltage EMA,voltage_ema,11205,11228.44263,1.0029199999989942,linear,0.9939578059400324,0.006038930059335793,3.2640006320833482e-06,0.0014657205706380672,0.0009765625,0.001953125,V_corr_raw,99.47337525373982,NMC_25C_BJDST.csv,V_corr_raw_ema200
BJDST,25.0,Long voltage EMA,voltage_ema,11205,11228.44263,1.0029199999989942,constant,0.9999072039025585,9.268852343612077e-05,1.075740056483853e-07,0.0010342044899044154,0.0009765625,0.0009765625,V_corr_raw,99.90728532463707,NMC_25C_BJDST.csv,V_corr_raw_ema800
BJDST,25.0,Long voltage EMA,voltage_ema,11205,11228.44263,1.0029199999989942,linear,0.9978982455770237,0.002100632333426966,1.122089549299173e-06,0.0012649635537574793,0.0009765625,0.001953125,V_corr_raw,99.81895833034699,NMC_25C_BJDST.csv,V_corr_raw_ema800
BJDST,25.0,Short current EMA,current_ema,11205,11228.44263,1.0029199999989942,constant,0.7095823375013992,0.2773971398666215,0.013020522631979158,0.004388604198729687,0.0029296875,0.0078125,I_raw,95.5759466716975,NMC_25C_BJDST.csv,I_raw_ema50
BJDST,25.0,Short current EMA,current_ema,11205,11228.44263,1.0029199999989942,linear,0.7063814666866857,0.28045408371203734,0.01316444960127715,0.0044274955187192,0.0029296875,0.0078125,I_raw,95.53147087040152,NMC_25C_BJDST.csv,I_raw_ema50
BJDST,25.0,Long current EMA,current_ema,11205,11228.44263,1.0029199999989942,constant,0.8612165904132288,0.13362037783065073,0.005163031756120228,0.002947428525114398,0.001953125,0.005859375,I_raw,98.245728802875,NMC_25C_BJDST.csv,I_raw_ema200
BJDST,25.0,Long current EMA,current_ema,11205,11228.44263,1.0029199999989942,linear,0.8526117643593547,0.1419047215014574,0.005483514139188024,0.0030643239092568793,0.001953125,0.005859375,I_raw,98.1386808103888,NMC_25C_BJDST.csv,I_raw_ema200
BJDST,25.0,Short abs-current EMA,abs_current_ema,11205,11228.44263,1.0029199999989942,constant,0.7477443689308582,0.2420270079855448,0.010228623083597184,0.003936280171881204,0.0029296875,0.0068359375,I_raw,96.52456546668884,NMC_25C_BJDST.csv,absI_ema50
BJDST,25.0,Short abs-current EMA,abs_current_ema,11205,11228.44263,1.0029199999989942,linear,0.740667338349726,0.24881641093766804,0.010516250712605884,0.004018672389323769,0.0029296875,0.0068359375,I_raw,96.43037315902056,NMC_25C_BJDST.csv,absI_ema50
BJDST,25.0,Long abs-current EMA,abs_current_ema,11205,11228.44263,1.0029199999989942,constant,0.8965920403984071,0.09993243294210236,0.003475526659490373,0.0025063167880990827,0.001953125,0.005859375,I_raw,98.81910152763314,NMC_25C_BJDST.csv,absI_ema200
BJDST,25.0,Long abs-current EMA,abs_current_ema,11205,11228.44263,1.0029199999989942,linear,0.8861799002298825,0.10999442855841708,0.003825671211700247,0.002650116810327426,0.001953125,0.005859375,I_raw,98.70141754744608,NMC_25C_BJDST.csv,absI_ema200
BJDST,25.0,Voltage EMA deviation 50,ema_deviation,11205,11228.44263,1.0029199999989942,constant,0.7970924433497516,0.20059499291896007,0.00231256373128827,0.003379099975227538,0.0029296875,0.005859375,V_corr_raw,-1893.1264463953319,NMC_25C_BJDST.csv,V_corr_raw_dev_ema50
BJDST,25.0,Voltage EMA deviation 50,ema_deviation,11205,11228.44263,1.0029199999989942,linear,0.7895150749663206,0.20808221520018144,0.002402709833498178,0.0034726957879076216,0.0029296875,0.005859375,V_corr_raw,-287.6612167183286,NMC_25C_BJDST.csv,V_corr_raw_dev_ema50
BJDST,25.0,Voltage EMA deviation 200,ema_deviation,11205,11228.44263,1.0029199999989942,constant,0.916054820173013,0.08317806634746727,0.0007671134795197431,0.0023043708169964176,0.001953125,0.0048828125,V_corr_raw,-561.1511469849968,NMC_25C_BJDST.csv,V_corr_raw_dev_ema200
BJDST,25.0,Voltage EMA deviation 200,ema_deviation,11205,11228.44263,1.0029199999989942,linear,0.9046390086085131,0.09448818314950179,0.0008728082419851356,0.002471712467408301,0.001953125,0.0048828125,V_corr_raw,-40.82179226657735,NMC_25C_BJDST.csv,V_corr_raw_dev_ema200
BJDST,25.0,Voltage EMA deviation 800,ema_deviation,11205,11228.44263,1.0029199999989942,constant,0.9516026719922126,0.04796361236783309,0.0004337156399544269,0.001824999144591724,0.0009765625,0.0029296875,V_corr_raw,-273.8059628423217,NMC_25C_BJDST.csv,V_corr_raw_dev_ema800
BJDST,25.0,Voltage EMA deviation 800,ema_deviation,11205,11228.44263,1.0029199999989942,linear,0.926232077552226,0.07310674431348615,0.0006611781342879481,0.0022145853975266113,0.001953125,0.0048828125,V_corr_raw,-6.676684979661653,NMC_25C_BJDST.csv,V_corr_raw_dev_ema800
BJDST,25.0,Current EMA deviation 50,ema_deviation,11205,11228.44263,1.0029199999989942,constant,0.1719061892243091,0.46015792636847636,0.36793588440721453,0.03071954684737023,0.0126953125,0.060546875,I_raw,-25.01556350862355,NMC_25C_BJDST.csv,I_raw_dev_ema50
BJDST,25.0,Current EMA deviation 50,ema_deviation,11205,11228.44263,1.0029199999989942,linear,0.17292378618017717,0.45960777968284566,0.3674684341369772,0.030682186391402737,0.0126953125,0.060546875,I_raw,-24.733160282653653,NMC_25C_BJDST.csv,I_raw_dev_ema50
BJDST,25.0,Current EMA deviation 200,ema_deviation,11205,11228.44263,1.0029199999989942,constant,0.26343239307124544,0.4322553540028106,0.30431225292594405,0.026029526551087177,0.009765625,0.0546875,I_raw,-3.397818463421678,NMC_25C_BJDST.csv,I_raw_dev_ema200
BJDST,25.0,Current EMA deviation 200,ema_deviation,11205,11228.44263,1.0029199999989942,linear,0.263438943313526,0.4322707654745352,0.3042902912119388,0.026028526857094954,0.009765625,0.0546875,I_raw,-3.2880273249429943,NMC_25C_BJDST.csv,I_raw_dev_ema200
BJDST,25.0,Abs-current EMA deviation 50,ema_deviation,11205,11228.44263,1.0029199999989942,constant,0.18163474287094855,0.47725752715889247,0.34110772997015887,0.029545087399398876,0.0126953125,0.05859375,I_raw,-15.900016515297644,NMC_25C_BJDST.csv,absI_dev_ema50
BJDST,25.0,Abs-current EMA deviation 50,ema_deviation,11205,11228.44263,1.0029199999989942,linear,0.18229870060937686,0.4768859015611409,0.3408153978294821,0.029521059064024666,0.0126953125,0.05859375,I_raw,-15.686077211232805,NMC_25C_BJDST.csv,absI_dev_ema50
BJDST,25.0,Abs-current EMA deviation 200,ema_deviation,11205,11228.44263,1.0029199999989942,constant,0.28916412431178856,0.4363705798188293,0.27446529586938223,0.02443039001771275,0.009765625,0.0517578125,I_raw,6.743443407394094,NMC_25C_BJDST.csv,absI_dev_ema200
BJDST,25.0,Abs-current EMA deviation 200,ema_deviation,11205,11228.44263,1.0029199999989942,linear,0.2865653491700041,0.4379848324605687,0.2754498183694273,0.024515088118664374,0.009765625,0.0517578125,I_raw,6.501557269285195,NMC_25C_BJDST.csv,absI_dev_ema200
DST,25.0,Raw voltage,raw_voltage,10621,10710.21157,1.0155400000003283,constant,0.20450861106931265,0.4001052692677226,0.3953861196629648,0.03237900856321891,0.0107421875,0.0732421875,V_raw,0.0,NMC_25C_DST.csv,V_raw
DST,25.0,Raw voltage,raw_voltage,10621,10710.21157,1.0155400000003283,linear,0.19469969056126762,0.40509241343112623,0.40020789600760603,0.032760449008510856,0.01171875,0.07421875,V_raw,0.0,NMC_25C_DST.csv,V_raw
DST,25.0,Corrected voltage,corrected_voltage,10621,10710.21157,1.0155400000003283,constant,0.9751977221856533,0.024472397308636294,0.0003298805057104161,0.00140576220371301,0.0009765625,0.0029296875,V_raw,99.91656750469853,NMC_25C_DST.csv,V_corr_raw
DST,25.0,Corrected voltage,corrected_voltage,10621,10710.21157,1.0155400000003283,linear,0.8295327348221018,0.1681759215146215,0.0022913436632767247,0.0036372442654925663,0.0029296875,0.005859375,V_raw,99.427461655271,NMC_25C_DST.csv,V_corr_raw
DST,25.0,Raw current,raw_current,10621,10710.21157,1.0155400000003283,constant,0.15836824838416635,0.3864021196537561,0.45522963196207744,0.03743661473308863,0.0185546875,0.076171875,I_raw,0.0,NMC_25C_DST.csv,I_raw
DST,25.0,Raw current,raw_current,10621,10710.21157,1.0155400000003283,linear,0.15818077036807426,0.38650221987505706,0.4553170097568686,0.03744305988101704,0.0185546875,0.076171875,I_raw,0.0,NMC_25C_DST.csv,I_raw
DST,25.0,Short voltage EMA,voltage_ema,10621,10710.21157,1.0155400000003283,constant,0.9946586805427307,0.005335178636624823,6.140820644408257e-06,0.0011796159189524395,0.0009765625,0.001953125,V_corr_raw,98.13847119241447,NMC_25C_DST.csv,V_corr_raw_ema50
DST,25.0,Short voltage EMA,voltage_ema,10621,10710.21157,1.0155400000003283,linear,0.9336535625630142,0.0662672473655781,7.91900714078045e-05,0.0029913811649999807,0.0029296875,0.00390625,V_corr_raw,96.54394612746309,NMC_25C_DST.csv,V_corr_raw_ema50
DST,25.0,Mid voltage EMA,voltage_ema,10621,10710.21157,1.0155400000003283,constant,0.9994596127099596,0.000539892029500365,4.952605397874781e-07,0.0010501047395969413,0.0009765625,0.0009765625,V_corr_raw,99.84986668468908,NMC_25C_DST.csv,V_corr_raw_ema200
DST,25.0,Mid voltage EMA,voltage_ema,10621,10710.21157,1.0155400000003283,linear,0.969254904561268,0.030715370479028403,2.972495970362566e-05,0.0024245525712199823,0.0029296875,0.00390625,V_corr_raw,98.70272800278603,NMC_25C_DST.csv,V_corr_raw_ema200
DST,25.0,Long voltage EMA,voltage_ema,10621,10710.21157,1.0155400000003283,constant,0.9998924660161953,0.00010741495436337344,1.1902944165242043e-07,0.001032559475390771,0.0009765625,0.0009765625,V_corr_raw,99.96391740657845,NMC_25C_DST.csv,V_corr_raw_ema800
DST,25.0,Long voltage EMA,voltage_ema,10621,10710.21157,1.0155400000003283,linear,0.9945459212727357,0.005448903053498041,5.1756737661361396e-06,0.0013334691504435726,0.0009765625,0.0029296875,V_corr_raw,99.7741205804661,NMC_25C_DST.csv,V_corr_raw_ema800
DST,25.0,Short current EMA,current_ema,10621,10710.21157,1.0155400000003283,constant,0.5738782365017535,0.39776753015537697,0.02835423334286965,0.005805261312974918,0.0048828125,0.0087890625,I_raw,93.77144382700648,NMC_25C_DST.csv,I_raw_ema50
DST,25.0,Short current EMA,current_ema,10621,10710.21157,1.0155400000003283,linear,0.5734199369071893,0.3981996285671048,0.02838043452570603,0.005807506055028955,0.0048828125,0.0087890625,I_raw,93.76688462817133,NMC_25C_DST.csv,I_raw_ema50
DST,25.0,Long current EMA,current_ema,10621,10710.21157,1.0155400000003283,constant,0.6955364680206199,0.28722062340833904,0.017242908571040907,0.004814632143276324,0.0029296875,0.0087890625,I_raw,96.21226138186073,NMC_25C_DST.csv,I_raw_ema200
DST,25.0,Long current EMA,current_ema,10621,10710.21157,1.0155400000003283,linear,0.6932745015493363,0.28936287602245914,0.017362622428204764,0.0048382618829786615,0.0029296875,0.0087890625,I_raw,96.18669585011197,NMC_25C_DST.csv,I_raw_ema200
DST,25.0,Short abs-current EMA,abs_current_ema,10621,10710.21157,1.0155400000003283,constant,0.7080582267553008,0.2836003040219371,0.008341469222762247,0.004670235020839978,0.0029296875,0.0078125,I_raw,98.16763482930367,NMC_25C_DST.csv,absI_ema50
DST,25.0,Short abs-current EMA,abs_current_ema,10621,10710.21157,1.0155400000003283,linear,0.7076865301511347,0.28396329935044895,0.008350170498416201,0.0046713609270669035,0.0029296875,0.0078125,I_raw,98.16607543327339,NMC_25C_DST.csv,absI_ema50
DST,25.0,Long abs-current EMA,abs_current_ema,10621,10710.21157,1.0155400000003283,constant,0.8065283463448912,0.1888487190523031,0.004622934602805927,0.003943430434920833,0.0029296875,0.005859375,I_raw,98.98448293383699,NMC_25C_DST.csv,absI_ema200
DST,25.0,Long abs-current EMA,abs_current_ema,10621,10710.21157,1.0155400000003283,linear,0.8044001435687189,0.19092922052667885,0.004670635904602125,0.003970841696166221,0.0029296875,0.005859375,I_raw,98.97420131369654,NMC_25C_DST.csv,absI_ema200
DST,25.0,Voltage EMA deviation 50,ema_deviation,10621,10710.21157,1.0155400000003283,constant,0.7291744796674265,0.26636996448210853,0.004455555850464721,0.0042462617440200655,0.0029296875,0.0078125,V_corr_raw,-1250.6575179001356,NMC_25C_DST.csv,V_corr_raw_dev_ema50
DST,25.0,Voltage EMA deviation 50,ema_deviation,10621,10710.21157,1.0155400000003283,linear,0.7283667243466231,0.26716614680698064,0.004467128846396601,0.004252680569309002,0.0029296875,0.0078125,V_corr_raw,-94.95673730619725,NMC_25C_DST.csv,V_corr_raw_dev_ema50
DST,25.0,Voltage EMA deviation 200,ema_deviation,10621,10710.21157,1.0155400000003283,constant,0.8240847822372412,0.17351359554931234,0.002401622213446541,0.00364455483429617,0.0029296875,0.005859375,V_corr_raw,-628.0279288630632,NMC_25C_DST.csv,V_corr_raw_dev_ema200
DST,25.0,Voltage EMA deviation 200,ema_deviation,10621,10710.21157,1.0155400000003283,linear,0.8208289238320359,0.1767271463293805,0.00244392983858373,0.0036882026050388313,0.0029296875,0.005859375,V_corr_raw,-6.659244431662427,NMC_25C_DST.csv,V_corr_raw_dev_ema200
DST,25.0,Voltage EMA deviation 800,ema_deviation,10621,10710.21157,1.0155400000003283,constant,0.88176375391254,0.11664708649298372,0.0015891595944758266,0.0028327686862594376,0.0029296875,0.005859375,V_corr_raw,-381.737952672736,NMC_25C_DST.csv,V_corr_raw_dev_ema800
DST,25.0,Voltage EMA deviation 800,ema_deviation,10621,10710.21157,1.0155400000003283,linear,0.8332153036344714,0.1645416936703953,0.0022430026951333628,0.0035722282259684477,0.0029296875,0.005859375,V_corr_raw,2.109721423203369,NMC_25C_DST.csv,V_corr_raw_dev_ema800
DST,25.0,Current EMA deviation 50,ema_deviation,10621,10710.21157,1.0155400000003283,constant,0.09736961978979251,0.38474012327816864,0.5178902569320389,0.042079821533958284,0.021484375,0.0791015625,I_raw,-13.76461912197785,NMC_25C_DST.csv,I_raw_dev_ema50
DST,25.0,Current EMA deviation 50,ema_deviation,10621,10710.21157,1.0155400000003283,linear,0.09736365991564586,0.3847566206264481,0.517879719457906,0.04207872098876589,0.021484375,0.0791015625,I_raw,-13.740472760823232,NMC_25C_DST.csv,I_raw_dev_ema50
DST,25.0,Current EMA deviation 200,ema_deviation,10621,10710.21157,1.0155400000003283,constant,0.1514067658720494,0.38760848411179594,0.46098475001615463,0.03786434211005825,0.0185546875,0.0771484375,I_raw,-1.2642230755656558,NMC_25C_DST.csv,I_raw_dev_ema200
DST,25.0,Current EMA deviation 200,ema_deviation,10621,10710.21157,1.0155400000003283,linear,0.151236038223274,0.3876992692860163,0.46106469249070975,0.03787025766361264,0.0185546875,0.0771484375,I_raw,-1.262347465760239,NMC_25C_DST.csv,I_raw_dev_ema200
DST,25.0,Abs-current EMA deviation 50,ema_deviation,10621,10710.21157,1.0155400000003283,constant,0.18741803757333964,0.48948805593251926,0.323093906494141,0.0313765856201769,0.013671875,0.0673828125,I_raw,29.02616969339639,NMC_25C_DST.csv,absI_dev_ema50
DST,25.0,Abs-current EMA deviation 50,ema_deviation,10621,10710.21157,1.0155400000003283,linear,0.18724702485219988,0.4896043311472103,0.3231486440005897,0.03138111622681963,0.013671875,0.0673828125,I_raw,29.027768109707687,NMC_25C_DST.csv,absI_dev_ema50
DST,25.0,Abs-current EMA deviation 200,ema_deviation,10621,10710.21157,1.0155400000003283,constant,0.2816170940598388,0.45340187173455343,0.26498103420560787,0.026452679821247313,0.0087890625,0.056640625,I_raw,41.79178691344901,NMC_25C_DST.csv,absI_dev_ema200
