temperature_C,voltage_bin,current_bin,voltage_bin_left_V,voltage_bin_right_V,current_bin_left_A,current_bin_right_A,n_samples,SOC_min_fraction,SOC_max_fraction,SOC_range_fraction,SOC_q25_fraction,SOC_q75_fraction,SOC_IQR_fraction,number_of_profiles_present,dominant_profile_fraction,profile_entropy_bits
0.0,26,20,3.629854441,3.643785715,-0.278452694,-0.222129181,31,0.5474523879402585,0.6049360884717904,0.057483700531531845,0.5715196011111774,0.5920359955838306,0.020516394472653188,3,0.4838709677419355,1.4179734412648863
0.0,26,21,3.629854441,3.643785715,-0.222129181,-0.167605147,11,0.5388245548849353,0.5964927199965452,0.05766816511160988,0.5605422351753101,0.5736953160936185,0.013153080918308357,3,0.5454545454545454,1.3221793455166666
0.0,26,22,3.629854441,3.643785715,-0.167605147,-0.167245254,1,0.5660095512477734,0.5660095512477734,0.0,0.5660095512477734,0.5660095512477734,0.0,1,1.0,-0.0
0.0,26,23,3.629854441,3.643785715,-0.167245254,-0.111281633,9,0.5473457214320773,0.5729191230173741,0.025573401585296862,0.549163153218797,0.5656813446449636,0.016518191426166506,2,0.5555555555555556,0.9910760598382222
0.0,26,24,3.629854441,3.643785715,-0.111281633,-0.056397699,42,0.5152881329863013,0.570081098559391,0.05479296557308977,0.5535128620116327,0.5596632342675357,0.0061503722559029805,2,0.7857142857142857,0.74959525725948
0.0,26,25,3.629854441,3.643785715,-0.056397699,-0.054238331,42,0.5373944740214436,0.5400990101229559,0.0027045361015123337,0.5398407746683812,0.540012973710689,0.00017219904230780791,2,0.9761904761904762,0.1623261801753929
0.0,26,26,3.629854441,3.643785715,-0.054238331,-0.000254133,32,0.4957060383047474,0.5610089560865502,0.0653029177818028,0.5099082321556431,0.5354608264485108,0.025552594292867714,3,0.6875,1.0425993555312076
0.0,26,27,3.629854441,3.643785715,-0.000254133,-7.4186e-05,84,0.4832973373421975,0.5126684264824604,0.029371089140262874,0.5035494974131289,0.5116687517265399,0.008119254313410984,3,0.6309523809523809,1.3164885977560008
0.0,26,28,3.629854441,3.643785715,-7.4186e-05,0.000105761,54,0.4832954576273864,0.5126683972530812,0.029372939625694816,0.5007309108600697,0.5116684258189605,0.010937514958890837,3,0.46296296296296297,1.5326146764726842
0.0,26,29,3.629854441,3.643785715,0.000105761,0.081441954,32,0.4862546898080829,0.5434596526942781,0.0572049628861952,0.5082061698241094,0.5264824514026403,0.018276281578530895,3,0.71875,1.072080954883921
0.0,26,30,3.629854441,3.643785715,0.081441954,0.181492671,29,0.4587968671363386,0.5301295714095283,0.07133270427318972,0.467503688603413,0.5134274454383108,0.045923756834897744,3,0.7931034482758621,0.9255008230823549
0.0,26,31,3.629854441,3.643785715,0.181492671,0.34747157269999873,64,0.4169366333512744,0.5286411406402438,0.11170450728896941,0.4589252344424808,0.4791177018455127,0.020192467403031933,3,0.453125,1.5008918147396129
0.0,26,32,3.629854441,3.643785715,0.34747157269999873,0.499279648,39,0.3456317712974339,0.4604251619868858,0.11479339068945194,0.40176392025677266,0.4341374372455711,0.03237351698879842,4,0.5384615384615384,1.7074115832940324
0.0,26,33,3.629854441,3.643785715,0.499279648,0.870690942,60,0.2492792907023464,0.4504518623381736,0.2011725716358272,0.3513098039582293,0.3946642119956538,0.04335440803742452,3,0.36666666666666664,1.5801454700463617
0.0,26,34,3.629854441,3.643785715,0.870690942,2.141299015141782,30,0.1126365778289338,0.3711462714747852,0.2585096936458514,0.22548053503138873,0.31480784525205113,0.0893273102206624,2,0.5666666666666667,0.9871377743721863
0.0,27,1,3.643785715,3.654801369,-2.50026226,-2.116794586,6,0.7985518074533791,0.8416712673453536,0.04311945989197452,0.8078697557201053,0.8408678177400453,0.03299806201993993,1,1.0,-0.0
0.0,27,2,3.643785715,3.654801369,-2.116794586,-1.66764605,19,0.7436631172573904,0.8210609868242843,0.07739786956689387,0.7560501973374942,0.7930159545515156,0.0369657572140214,2,0.5263157894736842,0.9980008838722996
0.0,27,3,3.643785715,3.654801369,-1.66764605,-1.474922419,12,0.7353270337041844,0.7938210690822212,0.05849403537803677,0.7414495432103865,0.7651710750638636,0.02372153185347714,3,0.4166666666666667,1.5545851693377994
0.0,27,4,3.643785715,3.654801369,-1.474922419,-1.34176147,5,0.7096918126991945,0.7389769228659656,0.029285110166771156,0.7273441746313549,0.7362727317641777,0.008928557132822812,2,0.8,0.7219280948873623
0.0,27,5,3.643785715,3.654801369,-1.34176147,-1.14390936494999,7,0.7020773016398929,0.7214679916238347,0.019390689983941778,0.7061123119616559,0.7167213463587365,0.010609034397080608,1,1.0,-0.0
0.0,27,6,3.643785715,3.654801369,-1.14390936494999,-1.11124897,3,0.6976245984391303,0.7218039572982422,0.024179358859111932,0.6978745186667354,0.7099641980962914,0.012089679429555966,1,1.0,-0.0
0.0,27,7,3.643785715,3.654801369,-1.11124897,-1.0275734421999994,40,0.6801860004307677,0.7275364443324976,0.04735044390172993,0.6977078991143547,0.7205204560589572,0.02281255694460249,3,0.675,1.1630248196510937
0.0,27,8,3.643785715,3.654801369,-1.0275734421999994,-1.000221372,9,0.6728292138433462,0.7110555976532191,0.03822638380987298,0.6833031628039106,0.6911701557403795,0.007866992936468975,4,0.3333333333333333,1.8910611120726526
0.0,27,9,3.643785715,3.654801369,-1.000221372,-1.000041485,25,0.6784901056020416,0.7109056520002637,0.032415546398222084,0.6796769262419611,0.7085132607849592,0.028836334542998165,2,0.68,0.9043814577244937
0.0,27,10,3.643785715,3.654801369,-1.000041485,-0.897111595,27,0.6603962917798702,0.7113554932106759,0.05095920143080568,0.6784401727661995,0.7100854883715639,0.03164531560536443,4,0.5185185185185185,1.7022065989201278
0.0,27,11,3.643785715,3.654801369,-0.897111595,-0.834309995,15,0.6618612294753496,0.6941913516839406,0.032330122208590995,0.6646310272475989,0.6715917674371703,0.006960740189571379,1,1.0,-0.0
0.0,27,12,3.643785715,3.654801369,-0.834309995,-0.7446962,7,0.6523040981675969,0.6766717914835589,0.024367693315962002,0.6537644689054206,0.6678947619376037,0.01413029303218305,2,0.5714285714285714,0.9852281360342515
0.0,27,13,3.643785715,3.654801369,-0.7446962,-0.666779041,13,0.628395802036356,0.6637580875830668,0.035362285546710726,0.6361624924046352,0.648777488084962,0.012614995680326868,3,0.6923076923076923,1.198183947911799
0.0,27,14,3.643785715,3.654801369,-0.666779041,-0.587242305,11,0.628197388758078,0.6486790419411282,0.020481653183050286,0.6323697688321623,0.6439803853779269,0.011610616545764563,2,0.6363636363636364,0.9456603046006401
0.0,27,15,3.643785715,3.654801369,-0.587242305,-0.500507712,9,0.6117878913891783,0.6407846282198152,0.02899673683063686,0.6189478006122464,0.6393268687284502,0.020379068116203825,3,0.4444444444444444,1.3921472236645345
0.0,27,16,3.643785715,3.654801369,-0.500507712,-0.500327766,44,0.6121356822504694,0.6206654055655426,0.008529723315073179,0.6158107714285712,0.6191151730868659,0.003304401658294709,1,1.0,-0.0
0.0,27,17,3.643785715,3.654801369,-0.500327766,-0.476394743,70,0.5966628233352596,0.6382414394480095,0.04157861611274993,0.6128250859922081,0.6187605221331544,0.005935436140946271,2,0.8857142857142857,0.512709142030877
0.0,27,18,3.643785715,3.654801369,-0.476394743,-0.357089669,7,0.5921423609828806,0.6272963075785929,0.03515394659571225,0.5998107875388886,0.6205727529075061,0.02076196536861752,2,0.7142857142857143,0.863120568566631
0.0,27,19,3.643785715,3.654801369,-0.357089669,-0.278452694,9,0.587267729566057,0.6226703953276065,0.03540266576154949,0.6119199592908635,0.6202928489168867,0.008372889626023228,3,0.5555555555555556,1.4355205042826666
0.0,27,20,3.643785715,3.654801369,-0.278452694,-0.222129181,20,0.5702820626722693,0.6120445774209282,0.041762514748658885,0.5763863099977887,0.600253915737424,0.02386760573963531,3,0.6,1.3527241956246545
0.0,27,21,3.643785715,3.654801369,-0.222129181,-0.167605147,55,0.5557960274606883,0.6123423821875512,0.05654635472686287,0.5757810169836639,0.5768086600469375,0.001027643063273631,3,0.8,0.9110601558074904
0.0,27,22,3.643785715,3.654801369,-0.167605147,-0.167245254,68,0.5657828088550717,0.5692531705446613,0.003470361689589585,0.5668999997090926,0.568571373217444,0.001671373508351448,1,1.0,-0.0
0.0,27,23,3.643785715,3.654801369,-0.167245254,-0.111281633,86,0.549093548062295,0.6004902500166669,0.05139670195437185,0.5664869298550127,0.5684406124004571,0.0019536825454443685,3,0.8953488372093024,0.5872856371678628
0.0,27,24,3.643785715,3.654801369,-0.111281633,-0.056397699,15,0.5396029726757148,0.5836198053361051,0.04401683266039036,0.553314404092121,0.5585336562217622,0.00521925212964125,3,0.7333333333333333,1.103307408607834
0.0,27,25,3.643785715,3.654801369,-0.056397699,-0.054238331,53,0.5395441424382631,0.5593906437731528,0.019846501334889743,0.5396703825331577,0.5573172977033454,0.017646915170187683,2,0.9811320754716981,0.13503620280212764
0.0,27,26,3.643785715,3.654801369,-0.054238331,-0.000254133,28,0.5161937133644264,0.5840373278875399,0.0678436145231135,0.5325533583395408,0.5474881338768204,0.014934775537279621,3,0.4642857142857143,1.4882607163738673
0.0,27,27,3.643785715,3.654801369,-0.000254133,-7.4186e-05,66,0.5161938680144151,0.5430728495960027,0.026878981581587524,0.5325532634769188,0.5400301862707612,0.007476922793842378,3,0.6515151515151515,1.0812418416229357
0.0,27,28,3.643785715,3.654801369,-7.4186e-05,0.000105761,43,0.5116697537628068,0.5409517888629237,0.029282035100116954,0.5308237571855094,0.5400300091672948,0.009206251981785374,3,0.5348837209302325,1.406388733715012
0.0,27,29,3.643785715,3.654801369,0.000105761,0.081441954,25,0.5161141850063229,0.5741008896747927,0.05798670466846978,0.53600043351408,0.5575515818073513,0.021551148293271316,2,0.56,0.9895875212220556
0.0,27,30,3.643785715,3.654801369,0.081441954,0.181492671,27,0.461965610767817,0.5558270271705426,0.09386141640272555,0.5101040190413296,0.5378231333251642,0.027719114283834556,2,0.6666666666666666,0.9182958340544896
0.0,27,31,3.643785715,3.654801369,0.181492671,0.34747157269999873,18,0.4515957142390855,0.529361990278266,0.07776627603918052,0.465982855565886,0.4997402233881759,0.03375736782228994,2,0.8888888888888888,0.5032583347756457
0.0,27,32,3.643785715,3.654801369,0.34747157269999873,0.499279648,47,0.4009368637624649,0.5025741729119138,0.10163730914944885,0.436203837883412,0.4641426497946163,0.027938811911204287,4,0.40425531914893614,1.745373071403415
0.0,27,33,3.643785715,3.654801369,0.499279648,0.870690942,47,0.2977479507450069,0.4511362247191889,0.15338827397418203,0.358753750389157,0.4180513342607607,0.059297583871603665,3,0.3617021276595745,1.5823848906242048
0.0,27,34,3.643785715,3.654801369,0.870690942,2.141299015141782,35,0.1129317685192089,0.3996399207318923,0.2867081522126834,0.17924851958217158,0.3397378915630488,0.1604893719808772,2,0.6571428571428571,0.9275265884316759
0.0,28,1,3.654801369,3.668894529,-2.50026226,-2.116794586,5,0.801449974282223,0.8464179213792655,0.04496794709704255,0.801762778596468,0.8460640088659639,0.04430123026949584,2,0.8,0.7219280948873623
0.0,28,2,3.654801369,3.668894529,-2.116794586,-1.66764605,19,0.7562402810863591,0.8241136356127037,0.06787335452634458,0.771007495925057,0.8018016722714597,0.03079417634640269,2,0.6842105263157895,0.8997437586982626
0.0,28,3,3.654801369,3.668894529,-1.66764605,-1.474922419,22,0.7483156403736922,0.7960558002142064,0.04774015984051416,0.7628731179013131,0.7947509857086961,0.031877867807383,3,0.45454545454545453,1.3485878960124222
0.0,28,4,3.654801369,3.668894529,-1.474922419,-1.34176147,9,0.7107069718945663,0.7468988440904221,0.036191872195855734,0.7300289180984822,0.7407214820899717,0.010692563991489434,3,0.5555555555555556,1.3516441151533922
0.0,28,5,3.654801369,3.668894529,-1.34176147,-1.14390936494999,11,0.6953331452120577,0.7410990608345328,0.04576591562247512,0.7076617746447704,0.7246406581967859,0.01697888355201549,2,0.8181818181818182,0.6840384356390417
0.0,28,6,3.654801369,3.668894529,-1.14390936494999,-1.11124897,7,0.7130481165677411,0.7307484635747442,0.01770034700700307,0.7131393239229288,0.7221481802723037,0.009008856349374872,2,0.8571428571428571,0.5916727785823275
0.0,28,7,3.654801369,3.668894529,-1.11124897,-1.0275734421999994,39,0.6833725267782211,0.7314148408100476,0.04804231403182646,0.7136286734224631,0.729587321433086,0.015958648010622967,3,0.6666666666666666,1.2387080356287816
0.0,28,8,3.654801369,3.668894529,-1.0275734421999994,-1.000221372,1,0.7116553914253491,0.7116553914253491,0.0,0.7116553914253491,0.7116553914253491,0.0,1,1.0,-0.0
0.0,28,9,3.654801369,3.668894529,-1.000221372,-1.000041485,28,0.6812894738972677,0.7124005816961279,0.03111110779886017,0.699378077316856,0.7056194209349622,0.006241343618106243,2,0.6428571428571429,0.9402859586706311
0.0,28,10,3.654801369,3.668894529,-1.000041485,-0.897111595,23,0.6620003128664631,0.715399958037807,0.05339964517134388,0.6855456849406134,0.7046506670420922,0.019104982101478818,4,0.30434782608695654,1.9726474141849653
0.0,28,11,3.654801369,3.668894529,-0.897111595,-0.834309995,17,0.6663275800459838,0.7157406105103253,0.049413030464341534,0.6741908257760257,0.6915081818203065,0.01731735604428075,3,0.35294117647058826,1.5798634010685344
0.0,28,12,3.654801369,3.668894529,-0.834309995,-0.7446962,26,0.6596015720601351,0.7156174883930378,0.056015916332902704,0.6682932822436422,0.6795236356851264,0.011230353441484264,3,0.4230769230769231,1.5126447478210652
0.0,28,13,3.654801369,3.668894529,-0.7446962,-0.666779041,23,0.6505855706288013,0.6835412999646011,0.03295572933579982,0.6646699312857342,0.6758177226650772,0.011147791379343075,3,0.6521739130434783,1.2142952630807209
0.0,28,14,3.654801369,3.668894529,-0.666779041,-0.587242305,23,0.6418997092839059,0.6837397313119499,0.04184002202804393,0.6530155314282147,0.6754685508913774,0.022453019463162693,3,0.43478260869565216,1.4281945908435036
0.0,28,15,3.654801369,3.668894529,-0.587242305,-0.500507712,16,0.6217112338200126,0.6741288981942057,0.05241766437419315,0.6350973060046332,0.6470803922544521,0.01198308624981892,3,0.5,1.4056390622295665
0.0,28,16,3.654801369,3.668894529,-0.500507712,-0.500327766,51,0.6207392905276669,0.645145911530989,0.024406621003322138,0.6233354160968911,0.641062509846011,0.01772709374911985,1,1.0,-0.0
0.0,28,17,3.654801369,3.668894529,-0.500327766,-0.476394743,25,0.6209632168025333,0.6447719237485364,0.023808706946003122,0.6235991806871442,0.6438011453798169,0.02020196469267277,1,1.0,-0.0
0.0,28,18,3.654801369,3.668894529,-0.476394743,-0.357089669,12,0.6314836574394767,0.6491580455689959,0.01767438812951927,0.6331229032098417,0.6374168599011385,0.004293956691296841,2,0.9166666666666666,0.41381685030363374
0.0,28,19,3.654801369,3.668894529,-0.357089669,-0.278452694,27,0.6034221746528368,0.642359101154194,0.03893692650135727,0.6082745571510515,0.620815003611703,0.012540446460651555,3,0.5925925925925926,1.154173392945927
0.0,28,20,3.654801369,3.668894529,-0.278452694,-0.222129181,27,0.5982422843531751,0.6280940953202686,0.02985181096709355,0.5990555105215573,0.6037131618926459,0.004657651371088645,2,0.8518518518518519,0.6051865766334206
0.0,28,21,3.654801369,3.668894529,-0.222129181,-0.167605147,34,0.5873039500814502,0.6045995202337743,0.01729557015232408,0.5985826909003249,0.5992628992121944,0.0006802083118695457,3,0.9117647058823529,0.5115779700152473
0.0,28,22,3.654801369,3.668894529,-0.167605147,-0.167245254,6,0.6034508465481634,0.6036504252815107,0.00019957873334730536,0.6034821175996143,0.6035819033790459,9.978577943159372e-05,1,1.0,-0.0
0.0,28,23,3.654801369,3.668894529,-0.167245254,-0.111281633,9,0.5873245567938612,0.6144238239186368,0.027099267124775617,0.5874885245772347,0.603625720610121,0.016137196032886325,3,0.4444444444444444,1.5304930567574824
0.0,28,24,3.654801369,3.668894529,-0.111281633,-0.056397699,16,0.5558309113962825,0.6128409260142554,0.05701001461797295,0.5637869699483389,0.5913865971169988,0.027599627168659935,3,0.5,1.4772170014624826
0.0,28,25,3.654801369,3.668894529,-0.056397699,-0.054238331,2,0.5571827410528731,0.5919005692729874,0.034717828220114266,0.5658621981079017,0.5832211122179588,0.017358914110057078,2,0.5,1.0
0.0,28,26,3.654801369,3.668894529,-0.054238331,-0.000254133,34,0.5400289149256223,0.6064697200846776,0.06644080515905526,0.5565318176668563,0.580314550555255,0.023782732888398717,3,0.5294117647058824,1.4466479595102752
0.0,28,27,3.654801369,3.668894529,-0.000254133,-7.4186e-05,99,0.5325540260979971,0.5651419547566814,0.03258792865868432,0.5430724568594334,0.558712704770528,0.01564024791109464,3,0.5555555555555556,1.411369528549618
0.0,28,28,3.654801369,3.668894529,-7.4186e-05,0.000105761,96,0.5400289866704624,0.5683942402988118,0.028365253628349407,0.5430727360000058,0.5577151356286024,0.014642399628596592,3,0.7083333333333334,1.1527949037285612
0.0,28,29,3.654801369,3.668894529,0.000105761,0.081441954,56,0.5405672141992863,0.6054786989491318,0.06491148474984543,0.5583352847481167,0.5652177352642254,0.006882450516108696,2,0.6071428571428571,0.9666186325481028
0.0,28,30,3.654801369,3.668894529,0.081441954,0.181492671,39,0.5041470095324946,0.5787643404204574,0.07461733088796285,0.5405425634693876,0.5679962208749557,0.027453657405568155,3,0.46153846153846156,1.422112718852032
0.0,28,31,3.654801369,3.668894529,0.181492671,0.34747157269999873,38,0.4995359618425419,0.5516556742832318,0.052119712440689914,0.5137863920478938,0.5323559885102915,0.018569596462397753,3,0.631578947368421,1.1674367232867007
0.0,28,32,3.654801369,3.668894529,0.34747157269999873,0.499279648,26,0.4484217250765332,0.5278491696380985,0.07942744456156525,0.4644927953517536,0.5052092456592259,0.040716450307472285,4,0.5769230769230769,1.5077577608066894
0.0,28,33,3.654801369,3.668894529,0.499279648,0.870690942,57,0.3410486577665145,0.501462563673593,0.1604139059070785,0.3987212364213511,0.4718997591275076,0.07317852270615649,3,0.3508771929824561,1.5836297566360225
0.0,28,34,3.654801369,3.668894529,0.870690942,2.141299015141782,41,0.1135267208432392,0.4393442400045982,0.32581751916135904,0.1884706116937925,0.3718933850387222,0.1834227733449297,2,0.6585365853658537,0.9262122127346664
0.0,29,1,3.668894529,3.686065674,-2.50026226,-2.116794586,5,0.8382380747043282,0.8493728202145218,0.011134745510193556,0.8408288766337428,0.842637693725216,0.0018088170914731805,2,0.6,0.9709505944546686
0.0,29,2,3.668894529,3.686065674,-2.116794586,-1.66764605,17,0.7533113436927543,0.8423197886185604,0.08900844492580606,0.7868644900003281,0.8174898883773616,0.030625398377033486,2,0.5882352941176471,0.9774178175281716
0.0,29,3,3.668894529,3.686065674,-1.66764605,-1.474922419,36,0.7470890491344993,0.8206568135030521,0.07356776436855283,0.7685532922386342,0.8075663610073631,0.0390130687687289,3,0.4722222222222222,1.516018998490478
0.0,29,4,3.668894529,3.686065674,-1.474922419,-1.34176147,23,0.7387311467398544,0.7771051876720535,0.038374040932199094,0.7535084971382602,0.7643218244826512,0.010813327344391,3,0.391304347826087,1.574331785544523
0.0,29,5,3.668894529,3.686065674,-1.34176147,-1.14390936494999,25,0.7340875024460993,0.7697402376777618,0.03565273523166246,0.7390668169318092,0.7611283006217918,0.02206148368998262,3,0.4,1.5535209511274697
0.0,29,6,3.668894529,3.686065674,-1.14390936494999,-1.11124897,4,0.715539527354157,0.7562900964517895,0.040750569097632416,0.7156625653705486,0.7343626842976309,0.018700118927082232,2,0.75,0.8112781244591328
0.0,29,7,3.668894529,3.686065674,-1.11124897,-1.0275734421999994,19,0.7018485869682043,0.756128607319781,0.05428002035157675,0.716478838967445,0.7553814546947644,0.038902615727319345,3,0.5789473684210527,1.3235315761100483
0.0,29,8,3.668894529,3.686065674,-1.0275734421999994,-1.000221372,7,0.7178926794563507,0.7405750955554321,0.022682416099081393,0.718735717731574,0.7396049894624366,0.020869271730862615,2,0.5714285714285714,0.9852281360342515
0.0,29,9,3.668894529,3.686065674,-1.000221372,-1.000041485,35,0.7055069584958604,0.7404251467138171,0.03491818821795667,0.7073755382848879,0.7385587567796457,0.031183218494757803,2,0.8285714285714286,0.6609623351442084
0.0,29,10,3.668894529,3.686065674,-1.000041485,-0.897111595,25,0.7019016750542788,0.7407250534315825,0.03882337837730365,0.707599323993012,0.737142252165677,0.029542928172665017,3,0.52,1.469182539187755
0.0,29,11,3.668894529,3.686065674,-0.897111595,-0.834309995,14,0.683512452068507,0.7206357100259178,0.03712325795741078,0.6968838584742116,0.7038666174209363,0.006982758946724621,3,0.6428571428571429,1.2870540281187268
0.0,29,12,3.668894529,3.686065674,-0.834309995,-0.7446962,45,0.6731001744410626,0.7205588531400345,0.04745867869897191,0.6894084068910769,0.7024064510230462,0.012998044131969366,3,0.5333333333333333,1.4626946791920827
0.0,29,13,3.668894529,3.686065674,-0.7446962,-0.666779041,24,0.6553570659150207,0.7152748972155065,0.05991783130048578,0.6825267173851663,0.6875789009393962,0.005052183554229872,3,0.5833333333333334,1.384431504340598
0.0,29,14,3.668894529,3.686065674,-0.666779041,-0.587242305,31,0.6500213362566489,0.7009060457742247,0.05088470951757573,0.6666971084880406,0.6760220083913793,0.009324899903338624,3,0.6774193548387096,1.0584546687309146
0.0,29,15,3.668894529,3.686065674,-0.587242305,-0.500507712,20,0.6453710149526766,0.6915005540151942,0.0461295390625176,0.650304165212099,0.6670716859067902,0.01676752069469123,4,0.5,1.6804820237218405
0.0,29,16,3.668894529,3.686065674,-0.500507712,-0.500327766,62,0.641323382587764,0.6531598149549065,0.011836432367142491,0.645688448270578,0.6500728296572635,0.00438438138668551,1,1.0,-0.0
0.0,29,17,3.668894529,3.686065674,-0.500327766,-0.476394743,49,0.6413972632983422,0.6705100619796532,0.029112798681311003,0.6465657137503866,0.6516661240532817,0.0051004103028950976,3,0.8775510204081632,0.6488040389684693
0.0,29,18,3.668894529,3.686065674,-0.476394743,-0.357089669,20,0.638155208434461,0.6665017139005285,0.02834650546606743,0.6485124240926758,0.662545273455687,0.01403284936301119,2,0.55,0.9927744539878083
0.0,29,19,3.668894529,3.686065674,-0.357089669,-0.278452694,18,0.6073873954869112,0.6480829278821314,0.04069553239522017,0.6356986791290701,0.647456500737972,0.01175782160890193,3,0.4444444444444444,1.5304930567574824
0.0,29,20,3.668894529,3.686065674,-0.278452694,-0.222129181,8,0.6404475805269302,0.648041174510957,0.007593593984026814,0.6460041736197997,0.6479269932622168,0.0019228196424171395,2,0.75,0.8112781244591328
0.0,29,21,3.668894529,3.686065674,-0.222129181,-0.167605147,6,0.6139043450406352,0.6452243998117295,0.03132005477109434,0.6188323024042048,0.6355286150271988,0.01669631262299398,2,0.8333333333333334,0.6500224216483541
0.0,29,22,3.668894529,3.686065674,-0.167605147,-0.167245254,1,0.6147514283962329,0.6147514283962329,0.0,0.6147514283962329,0.6147514283962329,0.0,1,1.0,-0.0
0.0,29,23,3.668894529,3.686065674,-0.167245254,-0.111281633,4,0.5977621896722941,0.6216224211052521,0.023860231432958012,0.6101082749301411,0.6214060737427183,0.011297798812577198,1,1.0,-0.0
0.0,29,24,3.668894529,3.686065674,-0.111281633,-0.056397699,9,0.6112737598932602,0.6218039142930145,0.010530154399754355,0.6129691537069429,0.61712792786373,0.004158774156787115,2,0.8888888888888888,0.5032583347756457
0.0,29,25,3.668894529,3.686065674,-0.056397699,-0.054238331,18,0.6112149158382838,0.6113662565297969,0.00015134069151312435,0.6112506344055177,0.6113305035516118,7.986914609403595e-05,1,1.0,-0.0
0.0,29,26,3.668894529,3.686065674,-0.054238331,-0.000254133,22,0.5647727451376776,0.6155650701532445,0.05079232501556685,0.5683934233376602,0.5870631703133242,0.018669746975664037,3,0.5,1.4970151057384782
0.0,29,27,3.668894529,3.686065674,-0.000254133,-7.4186e-05,91,0.5589323387973799,0.5892614777517424,0.03032913895436251,0.5683930201050865,0.5855434895436582,0.01715046943857168,3,0.4725274725274725,1.2845364949984206
0.0,29,28,3.668894529,3.686065674,-7.4186e-05,0.000105761,64,0.5400308233383693,0.5892614347048383,0.049230611366469,0.568393047075832,0.5855433096501148,0.01715026257428276,3,0.609375,1.1223029449228283
0.0,29,29,3.668894529,3.686065674,0.000105761,0.081441954,36,0.5559134966160182,0.6228280777315425,0.06691458111552429,0.5855436007481603,0.6014112106051994,0.015867609857039167,2,0.5555555555555556,0.9910760598382222
0.0,29,30,3.668894529,3.686065674,0.081441954,0.181492671,45,0.5474225675960469,0.6123529446223461,0.06493037702629922,0.5630708066002464,0.5817934744389464,0.018722667838699913,3,0.4666666666666667,1.3905435605914767
0.0,29,31,3.668894529,3.686065674,0.181492671,0.34747157269999873,41,0.5144084307062841,0.6087670413221313,0.09435861061584727,0.5481344231813832,0.5775085899524686,0.029374166771085397,3,0.4878048780487805,1.4906183891648777
0.0,29,32,3.668894529,3.686065674,0.34747157269999873,0.499279648,42,0.4672254334155082,0.5595011536789911,0.09227572026348291,0.505573957896738,0.5280084101008126,0.022434452204074584,4,0.42857142857142855,1.6267184036917557
0.0,29,33,3.668894529,3.686065674,0.499279648,0.870690942,61,0.3740072615858597,0.5478015244660299,0.17379426288017025,0.451450287448171,0.5026561437832406,0.05120585633506963,3,0.36065573770491804,1.5798387881475398
0.0,29,34,3.668894529,3.686065674,0.870690942,2.141299015141782,53,0.11442139653711,0.4845804587324123,0.37015906219530226,0.2192532907036574,0.4000700463242894,0.18081675562063199,2,0.660377358490566,0.9244571409964927
0.0,30,1,3.686065674,3.700968742,-2.50026226,-2.116794586,4,0.8468789642576661,0.8475979890125813,0.000719024754915254,0.847176649213808,0.8475653402575529,0.00038869104374494867,2,0.5,1.0
0.0,30,2,3.686065674,3.700968742,-2.116794586,-1.66764605,16,0.7874729154738889,0.8467518835125823,0.05927896803869348,0.7992846053740955,0.8267473841362722,0.02746277876217673,3,0.5,1.271782221599798
0.0,30,3,3.686065674,3.700968742,-1.66764605,-1.474922419,29,0.7619413693899205,0.8159496935332603,0.05400832414333978,0.7882268841244382,0.8088739410505508,0.020647056926112572,3,0.5172413793103449,1.4747694800084439
0.0,30,4,3.686065674,3.700968742,-1.474922419,-1.34176147,35,0.7531460615571501,0.8235669797892663,0.07042091823211616,0.7862944303059284,0.7992842832098812,0.012989852903952825,3,0.5428571428571428,1.4043112730913894
0.0,30,5,3.686065674,3.700968742,-1.34176147,-1.14390936494999,18,0.7410885429479235,0.7702515716563587,0.029163028708435235,0.7513558339755955,0.7651694464559928,0.013813612480397364,2,0.5555555555555556,0.9910760598382222
0.0,30,6,3.686065674,3.700968742,-1.14390936494999,-1.11124897,7,0.743247029602758,0.7597760055139537,0.01652897591119573,0.745847202065884,0.7580317715332228,0.012184569467338813,2,0.8571428571428571,0.5916727785823275
0.0,30,7,3.686065674,3.700968742,-1.11124897,-1.0275734421999994,40,0.7317179154610864,0.7599426129760003,0.028224697514913855,0.7402021868256166,0.7579926748469058,0.01779048802128924,3,0.75,1.031600849266806
0.0,30,8,3.686065674,3.700968742,-1.0275734421999994,-1.000221372,7,0.7282335348726411,0.7408727075012002,0.01263917262855907,0.7285467574112804,0.7397312903646818,0.011184532953401383,2,0.5714285714285714,0.9852281360342515
0.0,30,9,3.686065674,3.700968742,-1.000221372,-1.000041485,12,0.7279359277098623,0.7482154001704607,0.02027947246059847,0.7331791094474227,0.7358579079245205,0.0026787984770978435,2,0.8333333333333334,0.6500224216483541
0.0,30,10,3.686065674,3.700968742,-1.000041485,-0.897111595,13,0.6951519518513424,0.7480677572611515,0.052915805409809114,0.7267527298328414,0.7349276191549028,0.00817488932206134,3,0.6153846153846154,1.3346791410515946
0.0,30,11,3.686065674,3.700968742,-0.897111595,-0.834309995,23,0.7048910066298014,0.7429068198224752,0.038015813192673775,0.7107035557772904,0.7199640555590413,0.00926049978175092,3,0.782608695652174,0.9123163027543337
